city,date,crime_type,crime_count,daily_cases,total_cases
Memphis,2019-12-18,liquor,1,0,0
Memphis,2019-12-18,arson,2,0,0
Memphis,2019-12-18,disorder,6,0,0
Memphis,2019-12-18,traffic,1,0,0
Memphis,2019-12-18,vehicle recovery,0,0,0
Memphis,2019-12-18,family offense,2,0,0
Memphis,2019-12-18,kidnapping,0,0,0
Memphis,2019-12-18,homicide,2,0,0
Memphis,2019-12-19,robbery,11,0,0
Memphis,2019-12-19,assault,58,0,0
Memphis,2019-12-19,drugs,14,0,0
Memphis,2019-12-19,theft,87,0,0
Memphis,2019-12-19,weapons offense,7,0,0
Memphis,2019-12-19,breaking & entering,23,0,0
Memphis,2019-12-19,property crime,25,0,0
Memphis,2019-12-19,theft of vehicle,10,0,0
Memphis,2019-12-19,theft from vehicle,12,0,0
Memphis,2019-12-19,liquor,0,0,0
Memphis,2019-12-19,arson,2,0,0
Memphis,2019-12-19,disorder,3,0,0
Memphis,2019-12-19,traffic,2,0,0
Memphis,2019-12-19,vehicle recovery,4,0,0
Memphis,2019-12-19,family offense,2,0,0
Memphis,2019-12-19,kidnapping,1,0,0
Memphis,2019-12-19,homicide,0,0,0
Memphis,2019-12-20,robbery,16,0,0
Memphis,2019-12-20,assault,71,0,0
Memphis,2019-12-20,drugs,11,0,0
Memphis,2019-12-20,theft,79,0,0
Memphis,2019-12-20,weapons offense,5,0,0
Memphis,2019-12-20,breaking & entering,17,0,0
Memphis,2019-12-20,property crime,33,0,0
Memphis,2019-12-20,theft of vehicle,18,0,0
Memphis,2019-12-20,theft from vehicle,16,0,0
Memphis,2019-12-20,liquor,1,0,0
Memphis,2019-12-20,arson,0,0,0
Memphis,2019-12-20,disorder,8,0,0
Memphis,2019-12-20,traffic,8,0,0
Memphis,2019-12-20,vehicle recovery,1,0,0
Memphis,2019-12-20,family offense,1,0,0
Memphis,2019-12-20,kidnapping,1,0,0
Memphis,2019-12-20,homicide,2,0,0
Memphis,2019-12-21,robbery,3,0,0
Memphis,2019-12-21,assault,69,0,0
Memphis,2019-12-21,drugs,25,0,0
Memphis,2019-12-21,theft,72,0,0
Memphis,2019-12-21,weapons offense,9,0,0
Memphis,2019-12-21,breaking & entering,15,0,0
Memphis,2019-12-21,property crime,30,0,0
Memphis,2019-12-21,theft of vehicle,17,0,0
Memphis,2019-12-21,theft from vehicle,14,0,0
Memphis,2019-12-21,liquor,0,0,0
Memphis,2019-12-21,arson,1,0,0
Memphis,2019-12-21,disorder,3,0,0
Memphis,2019-12-21,traffic,4,0,0
Memphis,2019-12-21,vehicle recovery,1,0,0
Memphis,2019-12-21,family offense,1,0,0
Memphis,2019-12-21,kidnapping,1,0,0
Memphis,2019-12-21,homicide,1,0,0
Memphis,2019-12-22,robbery,8,0,0
Memphis,2019-12-22,assault,57,0,0
Memphis,2019-12-22,drugs,5,0,0
Memphis,2019-12-22,theft,67,0,0
Memphis,2019-12-22,weapons offense,3,0,0
Memphis,2019-12-22,breaking & entering,10,0,0
Memphis,2019-12-22,property crime,30,0,0
Memphis,2019-12-22,theft of vehicle,17,0,0
Memphis,2019-12-22,theft from vehicle,15,0,0
Memphis,2019-12-22,liquor,0,0,0
Memphis,2019-12-22,arson,0,0,0
Memphis,2019-12-22,disorder,3,0,0
Memphis,2019-12-22,traffic,3,0,0
Memphis,2019-12-22,vehicle recovery,1,0,0
Memphis,2019-12-22,family offense,2,0,0
Memphis,2019-12-22,kidnapping,0,0,0
Memphis,2019-12-22,homicide,0,0,0
Memphis,2019-12-23,robbery,9,0,0
Memphis,2019-12-23,assault,68,0,0
Memphis,2019-12-23,drugs,6,0,0
Memphis,2019-12-23,theft,77,0,0
Memphis,2019-12-23,weapons offense,1,0,0
Memphis,2019-12-23,breaking & entering,19,0,0
Memphis,2019-12-23,property crime,26,0,0
Memphis,2019-12-23,theft of vehicle,18,0,0
Memphis,2019-12-23,theft from vehicle,22,0,0
Memphis,2019-12-23,liquor,0,0,0
Memphis,2019-12-23,arson,1,0,0
Memphis,2019-12-23,disorder,9,0,0
Memphis,2019-12-23,traffic,2,0,0
Memphis,2019-12-23,vehicle recovery,2,0,0
Memphis,2019-12-23,family offense,1,0,0
Memphis,2019-12-23,kidnapping,0,0,0
Memphis,2019-12-23,homicide,0,0,0
Memphis,2019-12-24,robbery,7,0,0
Memphis,2019-12-24,assault,71,0,0
Memphis,2019-12-24,drugs,8,0,0
Memphis,2019-12-24,theft,59,0,0
Memphis,2019-12-24,weapons offense,0,0,0
Memphis,2019-12-24,breaking & entering,16,0,0
Memphis,2019-12-24,property crime,34,0,0
Memphis,2019-12-24,theft of vehicle,8,0,0
Memphis,2019-12-24,theft from vehicle,16,0,0
Memphis,2019-12-24,liquor,1,0,0
Memphis,2019-12-24,arson,0,0,0
Memphis,2019-12-24,disorder,2,0,0
Memphis,2019-12-24,traffic,2,0,0
Memphis,2019-12-24,vehicle recovery,1,0,0
Memphis,2019-12-24,family offense,3,0,0
Memphis,2019-12-24,kidnapping,1,0,0
Memphis,2019-12-24,homicide,1,0,0
Memphis,2019-12-25,robbery,6,0,0
Memphis,2019-12-25,assault,74,0,0
Memphis,2019-12-25,drugs,7,0,0
Memphis,2019-12-25,theft,28,0,0
Memphis,2019-12-25,weapons offense,1,0,0
Memphis,2019-12-25,breaking & entering,11,0,0
Memphis,2019-12-25,property crime,34,0,0
Memphis,2019-12-25,theft of vehicle,7,0,0
Memphis,2019-12-25,theft from vehicle,18,0,0
Memphis,2019-12-25,liquor,0,0,0
Memphis,2019-12-25,arson,0,0,0
Memphis,2019-12-25,disorder,3,0,0
Memphis,2019-12-25,traffic,3,0,0
Memphis,2019-12-25,vehicle recovery,1,0,0
Memphis,2019-12-25,family offense,1,0,0
Memphis,2019-12-25,kidnapping,0,0,0
Memphis,2019-12-25,homicide,3,0,0
Memphis,2019-12-26,robbery,4,0,0
Memphis,2019-12-26,assault,62,0,0
Memphis,2019-12-26,drugs,11,0,0
Memphis,2019-12-26,theft,50,0,0
Memphis,2019-12-26,weapons offense,3,0,0
Memphis,2019-12-26,breaking & entering,13,0,0
Memphis,2019-12-26,property crime,28,0,0
Memphis,2019-12-26,theft of vehicle,7,0,0
Memphis,2019-12-26,theft from vehicle,17,0,0
Memphis,2019-12-26,liquor,1,0,0
Memphis,2019-12-26,arson,4,0,0
Memphis,2019-12-26,disorder,8,0,0
Memphis,2019-12-26,traffic,1,0,0
Memphis,2019-12-26,vehicle recovery,2,0,0
Memphis,2019-12-26,family offense,0,0,0
Memphis,2019-12-26,kidnapping,0,0,0
Memphis,2019-12-26,homicide,1,0,0
Memphis,2019-12-27,robbery,8,0,0
Memphis,2019-12-27,assault,71,0,0
Memphis,2019-12-27,drugs,24,0,0
Memphis,2019-12-27,theft,48,0,0
Memphis,2019-12-27,weapons offense,6,0,0
Memphis,2019-12-27,breaking & entering,16,0,0
Memphis,2019-12-27,property crime,26,0,0
Memphis,2019-12-27,theft of vehicle,17,0,0
Memphis,2019-12-27,theft from vehicle,11,0,0
Memphis,2019-12-27,liquor,1,0,0
Memphis,2019-12-27,arson,0,0,0
Memphis,2019-12-27,disorder,6,0,0
Memphis,2019-12-27,traffic,1,0,0
Memphis,2019-12-27,vehicle recovery,0,0,0
Memphis,2019-12-27,family offense,1,0,0
Memphis,2019-12-27,kidnapping,1,0,0
Memphis,2019-12-27,homicide,0,0,0
Memphis,2019-12-28,robbery,14,0,0
Memphis,2019-12-28,assault,75,0,0
Memphis,2019-12-28,drugs,9,0,0
Memphis,2019-12-28,theft,66,0,0
Memphis,2019-12-28,weapons offense,5,0,0
Memphis,2019-12-28,breaking & entering,12,0,0
Memphis,2019-12-28,property crime,31,0,0
Memphis,2019-12-28,theft of vehicle,14,0,0
Memphis,2019-12-28,theft from vehicle,18,0,0
Memphis,2019-12-28,liquor,1,0,0
Memphis,2019-12-28,arson,1,0,0
Memphis,2019-12-28,disorder,3,0,0
Memphis,2019-12-28,traffic,6,0,0
Memphis,2019-12-28,vehicle recovery,2,0,0
Memphis,2019-12-28,family offense,1,0,0
Memphis,2019-12-28,kidnapping,0,0,0
Memphis,2019-12-28,homicide,1,0,0
Memphis,2019-12-29,robbery,11,0,0
Memphis,2019-12-29,assault,63,0,0
Memphis,2019-12-29,drugs,5,0,0
Memphis,2019-12-29,theft,49,0,0
Memphis,2019-12-29,weapons offense,1,0,0
Memphis,2019-12-29,breaking & entering,16,0,0
Memphis,2019-12-29,property crime,33,0,0
Memphis,2019-12-29,theft of vehicle,11,0,0
Memphis,2019-12-29,theft from vehicle,18,0,0
Memphis,2019-12-29,liquor,1,0,0
Memphis,2019-12-29,arson,0,0,0
Memphis,2019-12-29,disorder,2,0,0
Memphis,2019-12-29,traffic,2,0,0
Memphis,2019-12-29,vehicle recovery,1,0,0
Memphis,2019-12-29,family offense,0,0,0
Memphis,2019-12-29,kidnapping,0,0,0
Memphis,2019-12-29,homicide,1,0,0
Memphis,2019-12-30,robbery,5,0,0
Memphis,2019-12-30,assault,62,0,0
Memphis,2019-12-30,drugs,2,0,0
Memphis,2019-12-30,theft,64,0,0
Memphis,2019-12-30,weapons offense,0,0,0
Memphis,2019-12-30,breaking & entering,23,0,0
Memphis,2019-12-30,property crime,33,0,0
Memphis,2019-12-30,theft of vehicle,12,0,0
Memphis,2019-12-30,theft from vehicle,23,0,0
Memphis,2019-12-30,liquor,1,0,0
Memphis,2019-12-30,arson,0,0,0
Memphis,2019-12-30,disorder,7,0,0
Memphis,2019-12-30,traffic,1,0,0
Memphis,2019-12-30,vehicle recovery,0,0,0
Memphis,2019-12-30,family offense,0,0,0
Memphis,2019-12-30,kidnapping,1,0,0
Memphis,2019-12-30,homicide,0,0,0
Memphis,2019-12-31,robbery,6,0,0
Memphis,2019-12-31,assault,74,0,0
Memphis,2019-12-31,drugs,12,0,0
Memphis,2019-12-31,theft,72,0,0
Memphis,2019-12-31,weapons offense,3,0,0
Memphis,2019-12-31,breaking & entering,27,0,0
Memphis,2019-12-31,property crime,65,0,0
Memphis,2019-12-31,theft of vehicle,8,0,0
Memphis,2019-12-31,theft from vehicle,20,0,0
Memphis,2019-12-31,liquor,0,0,0
Memphis,2019-12-31,arson,1,0,0
Memphis,2019-12-31,disorder,3,0,0
Memphis,2019-12-31,traffic,2,0,0
Memphis,2019-12-31,vehicle recovery,0,0,0
Memphis,2019-12-31,family offense,3,0,0
Memphis,2019-12-31,kidnapping,1,0,0
Memphis,2019-12-31,homicide,1,0,0
Memphis,2020-01-01,robbery,11,0,0
Memphis,2020-01-01,assault,107,0,0
Memphis,2020-01-01,drugs,9,0,0
Memphis,2020-01-01,theft,65,0,0
Memphis,2020-01-01,weapons offense,3,0,0
Memphis,2020-01-01,breaking & entering,19,0,0
Memphis,2020-01-01,property crime,63,0,0
Memphis,2020-01-01,theft of vehicle,16,0,0
Memphis,2020-01-01,theft from vehicle,13,0,0
Memphis,2020-01-01,liquor,2,0,0
Memphis,2020-01-01,arson,5,0,0
Memphis,2020-01-01,disorder,9,0,0
Memphis,2020-01-01,traffic,5,0,0
Memphis,2020-01-01,vehicle recovery,1,0,0
Memphis,2020-01-01,family offense,3,0,0
Memphis,2020-01-01,kidnapping,1,0,0
Memphis,2020-01-01,homicide,0,0,0
Memphis,2020-01-02,robbery,3,0,0
Memphis,2020-01-02,assault,42,0,0
Memphis,2020-01-02,drugs,12,0,0
Memphis,2020-01-02,theft,66,0,0
Memphis,2020-01-02,weapons offense,5,0,0
Memphis,2020-01-02,breaking & entering,18,0,0
Memphis,2020-01-02,property crime,32,0,0
Memphis,2020-01-02,theft of vehicle,8,0,0
Memphis,2020-01-02,theft from vehicle,20,0,0
Memphis,2020-01-02,liquor,0,0,0
Memphis,2020-01-02,arson,0,0,0
Memphis,2020-01-02,disorder,5,0,0
Memphis,2020-01-02,traffic,1,0,0
Memphis,2020-01-02,vehicle recovery,0,0,0
Memphis,2020-01-02,family offense,0,0,0
Memphis,2020-01-02,kidnapping,0,0,0
Memphis,2020-01-02,homicide,2,0,0
Memphis,2020-01-03,robbery,7,0,0
Memphis,2020-01-03,assault,76,0,0
Memphis,2020-01-03,drugs,14,0,0
Memphis,2020-01-03,theft,52,0,0
Memphis,2020-01-03,weapons offense,6,0,0
Memphis,2020-01-03,breaking & entering,15,0,0
Memphis,2020-01-03,property crime,40,0,0
Memphis,2020-01-03,theft of vehicle,10,0,0
Memphis,2020-01-03,theft from vehicle,16,0,0
Memphis,2020-01-03,liquor,0,0,0
Memphis,2020-01-03,arson,1,0,0
Memphis,2020-01-03,disorder,7,0,0
Memphis,2020-01-03,traffic,1,0,0
Memphis,2020-01-03,vehicle recovery,1,0,0
Memphis,2020-01-03,family offense,2,0,0
Memphis,2020-01-03,kidnapping,0,0,0
Memphis,2020-01-03,homicide,3,0,0
Memphis,2020-01-04,robbery,11,0,0
Memphis,2020-01-04,assault,70,0,0
Memphis,2020-01-04,drugs,6,0,0
Memphis,2020-01-04,theft,72,0,0
Memphis,2020-01-04,weapons offense,5,0,0
Memphis,2020-01-04,breaking & entering,17,0,0
Memphis,2020-01-04,property crime,35,0,0
Memphis,2020-01-04,theft of vehicle,15,0,0
Memphis,2020-01-04,theft from vehicle,21,0,0
Memphis,2020-01-04,liquor,0,0,0
Memphis,2020-01-04,arson,0,0,0
Memphis,2020-01-04,disorder,3,0,0
Memphis,2020-01-04,traffic,2,0,0
Memphis,2020-01-04,vehicle recovery,0,0,0
Memphis,2020-01-04,family offense,0,0,0
Memphis,2020-01-04,kidnapping,0,0,0
Memphis,2020-01-04,homicide,2,0,0
Memphis,2020-01-05,robbery,6,0,0
Memphis,2020-01-05,assault,73,0,0
Memphis,2020-01-05,drugs,7,0,0
Memphis,2020-01-05,theft,51,0,0
Memphis,2020-01-05,weapons offense,2,0,0
Memphis,2020-01-05,breaking & entering,7,0,0
Memphis,2020-01-05,property crime,30,0,0
Memphis,2020-01-05,theft of vehicle,8,0,0
Memphis,2020-01-05,theft from vehicle,13,0,0
Memphis,2020-01-05,liquor,0,0,0
Memphis,2020-01-05,arson,2,0,0
Memphis,2020-01-05,disorder,3,0,0
Memphis,2020-01-05,traffic,3,0,0
Memphis,2020-01-05,vehicle recovery,1,0,0
Memphis,2020-01-05,family offense,0,0,0
Memphis,2020-01-05,kidnapping,0,0,0
Memphis,2020-01-05,homicide,0,0,0
Memphis,2020-01-06,robbery,5,0,0
Memphis,2020-01-06,assault,59,0,0
Memphis,2020-01-06,drugs,15,0,0
Memphis,2020-01-06,theft,61,0,0
Memphis,2020-01-06,weapons offense,4,0,0
Memphis,2020-01-06,breaking & entering,21,0,0
Memphis,2020-01-06,property crime,29,0,0
Memphis,2020-01-06,theft of vehicle,12,0,0
Memphis,2020-01-06,theft from vehicle,15,0,0
Memphis,2020-01-06,liquor,0,0,0
Memphis,2020-01-06,arson,0,0,0
Memphis,2020-01-06,disorder,3,0,0
Memphis,2020-01-06,traffic,2,0,0
Memphis,2020-01-06,vehicle recovery,2,0,0
Memphis,2020-01-06,family offense,0,0,0
Memphis,2020-01-06,kidnapping,0,0,0
Memphis,2020-01-06,homicide,0,0,0
Memphis,2020-01-07,robbery,9,0,0
Memphis,2020-01-07,assault,65,0,0
Memphis,2020-01-07,drugs,13,0,0
Memphis,2020-01-07,theft,48,0,0
Memphis,2020-01-07,weapons offense,5,0,0
Memphis,2020-01-07,breaking & entering,18,0,0
Memphis,2020-01-07,property crime,21,0,0
Memphis,2020-01-07,theft of vehicle,13,0,0
Memphis,2020-01-07,theft from vehicle,15,0,0
Memphis,2020-01-07,liquor,1,0,0
Memphis,2020-01-07,arson,1,0,0
Memphis,2020-01-07,disorder,7,0,0
Memphis,2020-01-07,traffic,1,0,0
Memphis,2020-01-07,vehicle recovery,1,0,0
Memphis,2020-01-07,family offense,0,0,0
Memphis,2020-01-07,kidnapping,0,0,0
Memphis,2020-01-07,homicide,0,0,0
Memphis,2020-01-08,robbery,7,0,0
Memphis,2020-01-08,assault,78,0,0
Memphis,2020-01-08,drugs,11,0,0
Memphis,2020-01-08,theft,46,0,0
Memphis,2020-01-08,weapons offense,5,0,0
Memphis,2020-01-08,breaking & entering,11,0,0
Memphis,2020-01-08,property crime,22,0,0
Memphis,2020-01-08,theft of vehicle,11,0,0
Memphis,2020-01-08,theft from vehicle,27,0,0
Memphis,2020-01-08,liquor,1,0,0
Memphis,2020-01-08,arson,2,0,0
Memphis,2020-01-08,disorder,6,0,0
Memphis,2020-01-08,traffic,2,0,0
Memphis,2020-01-08,vehicle recovery,0,0,0
Memphis,2020-01-08,family offense,1,0,0
Memphis,2020-01-08,kidnapping,0,0,0
Memphis,2020-01-08,homicide,1,0,0
Memphis,2020-01-09,robbery,7,0,0
Memphis,2020-01-09,assault,71,0,0
Memphis,2020-01-09,drugs,16,0,0
Memphis,2020-01-09,theft,52,0,0
Memphis,2020-01-09,weapons offense,13,0,0
Memphis,2020-01-09,breaking & entering,19,0,0
Memphis,2020-01-09,property crime,24,0,0
Memphis,2020-01-09,theft of vehicle,13,0,0
Memphis,2020-01-09,theft from vehicle,11,0,0
Memphis,2020-01-09,liquor,0,0,0
Memphis,2020-01-09,arson,3,0,0
Memphis,2020-01-09,disorder,6,0,0
Memphis,2020-01-09,traffic,1,0,0
Memphis,2020-01-09,vehicle recovery,1,0,0
Memphis,2020-01-09,family offense,2,0,0
Memphis,2020-01-09,kidnapping,1,0,0
Memphis,2020-01-09,homicide,0,0,0
Memphis,2020-01-10,robbery,8,0,0
Memphis,2020-01-10,assault,71,0,0
Memphis,2020-01-10,drugs,14,0,0
Memphis,2020-01-10,theft,72,0,0
Memphis,2020-01-10,weapons offense,2,0,0
Memphis,2020-01-10,breaking & entering,24,0,0
Memphis,2020-01-10,property crime,34,0,0
Memphis,2020-01-10,theft of vehicle,11,0,0
Memphis,2020-01-10,theft from vehicle,23,0,0
Memphis,2020-01-10,liquor,0,0,0
Memphis,2020-01-10,arson,0,0,0
Memphis,2020-01-10,disorder,5,0,0
Memphis,2020-01-10,traffic,2,0,0
Memphis,2020-01-10,vehicle recovery,0,0,0
Memphis,2020-01-10,family offense,2,0,0
Memphis,2020-01-10,kidnapping,0,0,0
Memphis,2020-01-10,homicide,0,0,0
Memphis,2020-01-11,robbery,13,0,0
Memphis,2020-01-11,assault,68,0,0
Memphis,2020-01-11,drugs,6,0,0
Memphis,2020-01-11,theft,44,0,0
Memphis,2020-01-11,weapons offense,3,0,0
Memphis,2020-01-11,breaking & entering,15,0,0
Memphis,2020-01-11,property crime,37,0,0
Memphis,2020-01-11,theft of vehicle,13,0,0
Memphis,2020-01-11,theft from vehicle,14,0,0
Memphis,2020-01-11,liquor,1,0,0
Memphis,2020-01-11,arson,0,0,0
Memphis,2020-01-11,disorder,8,0,0
Memphis,2020-01-11,traffic,0,0,0
Memphis,2020-01-11,vehicle recovery,1,0,0
Memphis,2020-01-11,family offense,1,0,0
Memphis,2020-01-11,kidnapping,0,0,0
Memphis,2020-01-11,homicide,0,0,0
Memphis,2020-01-12,robbery,12,0,0
Memphis,2020-01-12,assault,57,0,0
Memphis,2020-01-12,drugs,5,0,0
Memphis,2020-01-12,theft,52,0,0
Memphis,2020-01-12,weapons offense,2,0,0
Memphis,2020-01-12,breaking & entering,11,0,0
Memphis,2020-01-12,property crime,27,0,0
Memphis,2020-01-12,theft of vehicle,8,0,0
Memphis,2020-01-12,theft from vehicle,25,0,0
Memphis,2020-01-12,liquor,0,0,0
Memphis,2020-01-12,arson,0,0,0
Memphis,2020-01-12,disorder,2,0,0
Memphis,2020-01-12,traffic,2,0,0
Memphis,2020-01-12,vehicle recovery,1,0,0
Memphis,2020-01-12,family offense,1,0,0
Memphis,2020-01-12,kidnapping,0,0,0
Memphis,2020-01-12,homicide,1,0,0
Memphis,2020-01-13,robbery,7,0,0
Memphis,2020-01-13,assault,74,0,0
Memphis,2020-01-13,drugs,14,0,0
Memphis,2020-01-13,theft,66,0,0
Memphis,2020-01-13,weapons offense,9,0,0
Memphis,2020-01-13,breaking & entering,18,0,0
Memphis,2020-01-13,property crime,35,0,0
Memphis,2020-01-13,theft of vehicle,23,0,0
Memphis,2020-01-13,theft from vehicle,24,0,0
Memphis,2020-01-13,liquor,0,0,0
Memphis,2020-01-13,arson,1,0,0
Memphis,2020-01-13,disorder,6,0,0
Memphis,2020-01-13,traffic,0,0,0
Memphis,2020-01-13,vehicle recovery,4,0,0
Memphis,2020-01-13,family offense,0,0,0
Memphis,2020-01-13,kidnapping,0,0,0
Memphis,2020-01-13,homicide,1,0,0
Memphis,2020-01-14,robbery,9,0,0
Memphis,2020-01-14,assault,60,0,0
Memphis,2020-01-14,drugs,16,0,0
Memphis,2020-01-14,theft,62,0,0
Memphis,2020-01-14,weapons offense,6,0,0
Memphis,2020-01-14,breaking & entering,13,0,0
Memphis,2020-01-14,property crime,18,0,0
Memphis,2020-01-14,theft of vehicle,14,0,0
Memphis,2020-01-14,theft from vehicle,21,0,0
Memphis,2020-01-14,liquor,0,0,0
Memphis,2020-01-14,arson,0,0,0
Memphis,2020-01-14,disorder,6,0,0
Memphis,2020-01-14,traffic,0,0,0
Memphis,2020-01-14,vehicle recovery,0,0,0
Memphis,2020-01-14,family offense,1,0,0
Memphis,2020-01-14,kidnapping,1,0,0
Memphis,2020-01-14,homicide,0,0,0
Memphis,2020-01-15,robbery,12,0,0
Memphis,2020-01-15,assault,63,0,0
Memphis,2020-01-15,drugs,10,0,0
Memphis,2020-01-15,theft,79,0,0
Memphis,2020-01-15,weapons offense,2,0,0
Memphis,2020-01-15,breaking & entering,14,0,0
Memphis,2020-01-15,property crime,32,0,0
Memphis,2020-01-15,theft of vehicle,13,0,0
Memphis,2020-01-15,theft from vehicle,20,0,0
Memphis,2020-01-15,liquor,0,0,0
Memphis,2020-01-15,arson,0,0,0
Memphis,2020-01-15,disorder,9,0,0
Memphis,2020-01-15,traffic,1,0,0
Memphis,2020-01-15,vehicle recovery,2,0,0
Memphis,2020-01-15,family offense,2,0,0
Memphis,2020-01-15,kidnapping,0,0,0
Memphis,2020-01-15,homicide,0,0,0
Memphis,2020-01-16,robbery,1,0,0
Memphis,2020-01-16,assault,79,0,0
Memphis,2020-01-16,drugs,12,0,0
Memphis,2020-01-16,theft,55,0,0
Memphis,2020-01-16,weapons offense,5,0,0
Memphis,2020-01-16,breaking & entering,11,0,0
Memphis,2020-01-16,property crime,40,0,0
Memphis,2020-01-16,theft of vehicle,14,0,0
Memphis,2020-01-16,theft from vehicle,23,0,0
Memphis,2020-01-16,liquor,0,0,0
Memphis,2020-01-16,arson,0,0,0
Memphis,2020-01-16,disorder,5,0,0
Memphis,2020-01-16,traffic,0,0,0
Memphis,2020-01-16,vehicle recovery,0,0,0
Memphis,2020-01-16,family offense,5,0,0
Memphis,2020-01-16,kidnapping,0,0,0
Memphis,2020-01-16,homicide,0,0,0
Memphis,2020-01-17,robbery,10,0,0
Memphis,2020-01-17,assault,63,0,0
Memphis,2020-01-17,drugs,10,0,0
Memphis,2020-01-17,theft,67,0,0
Memphis,2020-01-17,weapons offense,8,0,0
Memphis,2020-01-17,breaking & entering,11,0,0
Memphis,2020-01-17,property crime,31,0,0
Memphis,2020-01-17,theft of vehicle,17,0,0
Memphis,2020-01-17,theft from vehicle,21,0,0
Memphis,2020-01-17,liquor,0,0,0
Memphis,2020-01-17,arson,0,0,0
Memphis,2020-01-17,disorder,7,0,0
Memphis,2020-01-17,traffic,3,0,0
Memphis,2020-01-17,vehicle recovery,0,0,0
Memphis,2020-01-17,family offense,1,0,0
Memphis,2020-01-17,kidnapping,0,0,0
Memphis,2020-01-17,homicide,1,0,0
Memphis,2020-01-18,robbery,5,0,0
Memphis,2020-01-18,assault,65,0,0
Memphis,2020-01-18,drugs,21,0,0
Memphis,2020-01-18,theft,67,0,0
Memphis,2020-01-18,weapons offense,9,0,0
Memphis,2020-01-18,breaking & entering,13,0,0
Memphis,2020-01-18,property crime,32,0,0
Memphis,2020-01-18,theft of vehicle,9,0,0
Memphis,2020-01-18,theft from vehicle,21,0,0
Memphis,2020-01-18,liquor,0,0,0
Memphis,2020-01-18,arson,0,0,0
Memphis,2020-01-18,disorder,4,0,0
Memphis,2020-01-18,traffic,1,0,0
Memphis,2020-01-18,vehicle recovery,2,0,0
Memphis,2020-01-18,family offense,3,0,0
Memphis,2020-01-18,kidnapping,0,0,0
Memphis,2020-01-18,homicide,0,0,0
Memphis,2020-01-19,robbery,9,0,0
Memphis,2020-01-19,assault,61,0,0
Memphis,2020-01-19,drugs,5,0,0
Memphis,2020-01-19,theft,39,0,0
Memphis,2020-01-19,weapons offense,5,0,0
Memphis,2020-01-19,breaking & entering,5,0,0
Memphis,2020-01-19,property crime,28,0,0
Memphis,2020-01-19,theft of vehicle,16,0,0
Memphis,2020-01-19,theft from vehicle,22,0,0
Memphis,2020-01-19,liquor,0,0,0
Memphis,2020-01-19,arson,0,0,0
Memphis,2020-01-19,disorder,3,0,0
Memphis,2020-01-19,traffic,3,0,0
Memphis,2020-01-19,vehicle recovery,0,0,0
Memphis,2020-01-19,family offense,0,0,0
Memphis,2020-01-19,kidnapping,0,0,0
Memphis,2020-01-19,homicide,2,0,0
Memphis,2020-01-20,robbery,5,0,0
Memphis,2020-01-20,assault,58,0,0
Memphis,2020-01-20,drugs,10,0,0
Memphis,2020-01-20,theft,67,0,0
Memphis,2020-01-20,weapons offense,6,0,0
Memphis,2020-01-20,breaking & entering,11,0,0
Memphis,2020-01-20,property crime,29,0,0
Memphis,2020-01-20,theft of vehicle,15,0,0
Memphis,2020-01-20,theft from vehicle,11,0,0
Memphis,2020-01-20,liquor,1,0,0
Memphis,2020-01-20,arson,1,0,0
Memphis,2020-01-20,disorder,4,0,0
Memphis,2020-01-20,traffic,1,0,0
Memphis,2020-01-20,vehicle recovery,0,0,0
Memphis,2020-01-20,family offense,2,0,0
Memphis,2020-01-20,kidnapping,2,0,0
Memphis,2020-01-20,homicide,1,0,0
Memphis,2020-01-21,robbery,11,0,0
Memphis,2020-01-21,assault,61,0,0
Memphis,2020-01-21,drugs,11,0,0
Memphis,2020-01-21,theft,58,0,0
Memphis,2020-01-21,weapons offense,7,0,0
Memphis,2020-01-21,breaking & entering,17,0,0
Memphis,2020-01-21,property crime,30,0,0
Memphis,2020-01-21,theft of vehicle,19,0,0
Memphis,2020-01-21,theft from vehicle,20,0,0
Memphis,2020-01-21,liquor,0,0,0
Memphis,2020-01-21,arson,2,0,0
Memphis,2020-01-21,disorder,13,0,0
Memphis,2020-01-21,traffic,1,0,0
Memphis,2020-01-21,vehicle recovery,4,0,0
Memphis,2020-01-21,family offense,2,0,0
Memphis,2020-01-21,kidnapping,0,0,0
Memphis,2020-01-21,homicide,1,0,0
Memphis,2020-01-22,robbery,8,0,0
Memphis,2020-01-22,assault,58,0,0
Memphis,2020-01-22,drugs,16,0,0
Memphis,2020-01-22,theft,62,0,0
Memphis,2020-01-22,weapons offense,7,0,0
Memphis,2020-01-22,breaking & entering,18,0,0
Memphis,2020-01-22,property crime,25,0,0
Memphis,2020-01-22,theft of vehicle,20,0,0
Memphis,2020-01-22,theft from vehicle,15,0,0
Memphis,2020-01-22,liquor,0,0,0
Memphis,2020-01-22,arson,1,0,0
Memphis,2020-01-22,disorder,5,0,0
Memphis,2020-01-22,traffic,1,0,0
Memphis,2020-01-22,vehicle recovery,3,0,0
Memphis,2020-01-22,family offense,1,0,0
Memphis,2020-01-22,kidnapping,0,0,0
Memphis,2020-01-22,homicide,1,0,0
Memphis,2020-01-23,robbery,5,0,0
Memphis,2020-01-23,assault,61,0,0
Memphis,2020-01-23,drugs,16,0,0
Memphis,2020-01-23,theft,68,0,0
Memphis,2020-01-23,weapons offense,6,0,0
Memphis,2020-01-23,breaking & entering,29,0,0
